Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1969-02,-9.47,-7.5,-6.98,-8.29,-9.65,-10.26,-8.45,-8.18,-6.83,-7.27,-6.68,-8.67,-7.97,-8.65,-10.46
1969-03,3.22,2.59,2.54,2.35,1.66,3.21,3.22,3.3,1.89,2.51,2.57,3.12,1.69,1.3,1.94
1969-04,0.3,0.95,1.27,0.33,0.45,0.26,0.35,1.19,0.72,2.28,0.2,0.46,0.21,0.3,0.57
1969-05,1.03,1.62,0.35,0.41,-1.2,1.01,1.04,2.64,0.62,-0.08,0.8,1.59,-0.59,-1.06,-1.32
1969-06,-12.25,-10.46,-9.49,-10.42,-12.18,-12.71,-11.67,-11.07,-9.85,-9.18,-9.81,-9.64,-11.08,-10.27,-13.69
1969-07,-9.51,-8.63,-8.21,-9.63,-11.54,-9.72,-9.28,-9.45,-7.79,-8.05,-8.34,-10.56,-8.82,-10.43,-12.5
1969-08,5.53,5.58,4.9,4.94,6.13,5.28,5.82,5.93,5.23,4.41,5.31,4.53,5.29,5.24,6.89
1969-09,-2.36,-2.56,-1.79,-1.11,-3.02,-2.38,-2.33,-2.93,-2.18,-1.36,-2.14,-0.67,-1.5,-3.25,-2.82
1969-10,10.75,7.5,8.29,8.44,11.79,11.51,9.9,9.43,5.52,6.67,9.64,8.13,8.7,12.62,11.07
1969-11,-6.51,-4.33,-4.92,-4.31,-6.48,-7.65,-5.26,-4.43,-4.22,-4.64,-5.15,-5.24,-3.49,-5.08,-7.69
1969-12,-8.05,-5.51,-5.9,-4.68,-6.99,-9.81,-6.11,-5.1,-5.93,-5.75,-6.02,-4.44,-4.89,-6.63,-7.29
1970-01,-3.66,-5.48,-4.35,-5.05,-4.12,-4.14,-3.13,-6.21,-4.73,-5.28,-3.58,-4.21,-5.77,-3.22,-4.9
1970-02,3.57,5.04,5.5,3.74,3.16,2.86,4.36,5.41,4.65,5.38,5.59,3.04,4.35,3.21,3.11
1970-03,-2.21,-1.92,-1.21,-2.43,-4.07,-2.44,-1.97,-1.99,-1.85,-1.08,-1.31,-2.0,-2.8,-3.7,-4.39
1970-04,-18.16,-12.6,-12.97,-15.28,-19.36,-18.93,-17.32,-12.61,-12.58,-12.45,-13.39,-15.1,-15.44,-17.94,-20.59
1970-05,-9.63,-8.56,-8.86,-9.7,-9.94,-9.88,-9.35,-9.17,-7.93,-7.06,-10.34,-8.08,-11.12,-9.89,-9.98
1970-06,-8.19,-7.45,-5.61,-7.36,-9.42,-9.34,-6.92,-7.75,-7.13,-4.29,-6.7,-7.69,-7.08,-8.95,-9.82
1970-07,5.39,7.94,6.85,5.95,4.32,4.67,6.55,8.68,7.25,8.76,5.03,5.58,6.32,3.8,4.68
1970-08,7.63,5.4,5.71,5.6,7.49,7.2,8.32,4.92,5.85,5.76,5.66,5.12,6.1,8.27,6.96
1970-09,13.56,10.04,10.97,12.07,17.58,15.02,11.22,9.83,10.24,9.83,12.04,12.36,11.77,14.12,19.96
1970-10,-5.61,-4.28,-5.16,-6.2,-9.09,-6.43,-4.3,-3.02,-5.44,-4.73,-5.57,-6.17,-6.24,-8.11,-9.76
1970-11,-0.48,2.04,1.76,0.29,-1.51,-1.57,1.28,1.78,2.28,1.75,1.77,-0.67,1.26,-0.31,-2.34
1970-12,8.36,8.51,8.62,9.93,8.42,8.17,8.66,8.45,8.57,8.37,8.86,9.12,10.75,8.89,8.09
1971-01,16.49,11.05,11.64,11.92,16.2,17.48,14.89,11.25,10.86,13.22,10.13,12.11,11.74,14.0,17.7
1971-02,5.43,4.09,4.48,4.53,5.49,6.26,4.1,4.12,4.07,4.17,4.77,4.31,4.76,4.12,6.44
1971-03,6.43,5.17,5.55,5.56,6.74,6.52,6.3,4.79,5.51,4.7,6.35,4.82,6.3,7.43,6.27
1971-04,2.67,2.62,3.42,4.68,2.75,2.37,3.16,4.01,1.32,5.06,1.87,5.14,4.21,3.1,2.52
1971-05,-5.48,-4.26,-3.83,-4.49,-6.16,-5.83,-4.91,-3.49,-4.98,-3.96,-3.71,-3.82,-5.15,-5.91,-6.33
1971-06,-2.17,-1.34,-1.38,-1.71,-2.25,-2.39,-1.82,-0.58,-2.06,-1.11,-1.64,-1.31,-2.1,-2.11,-2.35
