Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1968-11,4.51,5.92,6.96,7.77,9.04,5.88,2.64,5.02,7.48,7.6,6.22,7.78,7.76,9.99,8.33
1968-12,-4.57,-2.85,-3.05,-2.13,-1.21,-4.74,-4.19,-2.33,-3.48,-2.69,-3.59,-2.51,-1.74,-3.09,0.32
1969-01,-0.87,0.14,-0.39,-1.38,-2.62,-0.95,-0.67,0.3,-0.07,-0.21,-0.56,-1.19,-1.56,-3.73,-1.72
1969-02,-2.96,-5.31,-7.15,-8.06,-11.19,-2.6,-3.67,-5.03,-5.82,-6.54,-7.9,-6.94,-9.53,-11.1,-11.28
1969-03,3.13,3.93,2.68,2.75,2.26,2.36,4.24,4.65,3.02,3.06,2.01,2.86,2.63,2.09,2.43
1969-04,2.68,1.13,1.25,1.5,1.96,2.5,2.86,1.4,0.87,1.61,0.73,2.2,1.0,2.12,1.82
1969-05,0.55,0.67,-0.24,0.42,-0.63,0.32,0.95,0.7,0.63,0.67,-1.21,1.74,-1.6,-2.06,0.7
1969-06,-3.88,-6.62,-7.46,-10.86,-14.47,-3.16,-5.59,-6.02,-7.65,-8.05,-6.64,-9.16,-12.29,-12.25,-16.44
1969-07,-5.26,-5.72,-6.89,-9.08,-11.23,-5.02,-5.94,-4.87,-6.72,-7.92,-5.73,-8.69,-9.55,-10.63,-11.7
1969-08,3.52,5.82,5.65,8.39,8.13,2.78,4.62,5.87,5.77,4.92,6.28,6.77,10.1,7.1,9.14
1969-09,-2.43,-0.88,-2.53,-3.72,-3.55,-2.86,-1.81,-1.16,-0.55,-2.12,-3.12,-2.81,-4.9,-2.39,-4.67
1969-10,4.64,6.45,4.75,7.46,8.1,4.53,4.71,6.91,5.92,4.94,4.41,6.27,9.3,7.09,9.12
