Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1979-02,-3.19,-1.97,-3.94,-2.95,-3.59,-4.55,-2.22,-2.37,-1.56,-3.64,-4.28,-2.98,-2.91,-3.74,-3.31
1979-03,7.13,5.18,6.93,6.51,7.54,8.55,6.13,6.3,4.03,5.8,8.21,6.38,6.66,6.88,8.66
1979-04,0.14,0.1,0.71,1.1,2.05,1.29,-0.7,0.76,-0.6,1.16,0.2,0.6,1.68,1.89,2.31
1979-05,-1.34,-1.74,-1.34,-1.86,-1.58,-3.66,0.38,-1.43,-2.08,-1.69,-0.95,-1.46,-2.32,-0.79,-2.88
1979-06,5.38,3.05,4.99,4.18,5.25,5.46,5.32,2.39,3.75,4.67,5.35,3.91,4.48,4.94,5.78
1979-07,2.59,1.8,1.04,0.36,1.43,3.42,2.1,1.72,1.95,1.26,0.82,-0.83,2.66,1.42,1.46
1979-08,7.19,4.97,6.98,6.51,8.1,7.78,6.84,4.57,5.67,6.46,7.51,5.62,8.19,7.75,8.67
1979-09,2.21,0.82,-1.38,-1.12,-0.47,0.4,3.32,1.29,-0.01,-2.22,-0.57,-1.72,-0.03,0.36,-1.82
1979-10,-6.12,-5.63,-7.21,-8.0,-8.39,-5.57,-6.45,-6.2,-4.6,-6.92,-7.48,-7.83,-8.3,-7.78,-9.41
1979-11,7.92,3.91,5.65,6.94,8.33,9.32,7.07,3.49,4.66,4.16,7.1,7.16,6.53,6.96,10.65
1979-12,4.56,0.55,3.22,2.94,4.25,6.75,3.21,-0.03,1.54,2.94,3.48,2.25,4.21,3.38,5.65
1980-01,11.54,5.96,4.1,5.93,5.6,14.55,9.61,6.39,5.23,4.07,4.14,5.37,6.95,3.69,8.62
1980-02,3.03,3.26,-3.42,-3.11,-1.91,-1.26,5.9,2.33,4.87,-4.37,-2.54,-3.73,-1.99,-1.86,-1.98
1980-03,-14.29,-10.98,-8.75,-11.82,-12.87,-15.5,-13.53,-10.6,-11.62,-7.27,-10.1,-12.62,-10.42,-10.52,-16.43
1980-04,5.75,5.57,4.11,3.61,3.52,4.72,6.38,5.58,5.55,4.44,3.81,3.06,4.55,2.37,5.4
1980-05,4.07,5.55,6.96,6.34,7.49,4.08,4.07,5.31,5.95,6.76,7.14,6.28,6.43,7.24,7.87
1980-06,3.49,2.65,2.61,4.72,2.71,2.71,3.95,2.35,3.15,2.83,2.4,4.34,5.37,2.02,3.79
1980-07,6.28,5.21,6.92,9.59,12.84,5.11,6.99,4.8,5.89,6.05,7.88,8.19,11.4,12.02,13.91
1980-08,3.13,1.68,2.06,0.72,5.44,3.96,2.64,2.07,1.06,2.42,1.67,0.87,0.53,3.87,7.45
1980-09,5.62,2.08,1.81,2.24,5.28,8.19,4.07,2.9,0.75,2.6,0.93,1.96,2.58,5.0,5.63
1980-10,3.47,1.47,3.0,0.26,3.81,3.96,3.16,0.68,2.81,4.74,1.05,-0.08,0.68,3.22,4.52
1980-11,16.01,10.74,8.94,8.08,14.95,20.41,13.25,10.53,11.07,9.17,8.68,7.22,9.13,15.09,14.78
1980-12,-5.6,-4.59,-3.39,-1.63,-2.04,-6.76,-4.81,-5.73,-2.74,-4.62,-1.97,-1.29,-2.04,0.01,-4.55
1981-01,-6.96,-2.3,-2.65,-3.48,-8.13,-9.29,-5.44,-1.76,-3.14,-3.06,-2.19,-3.03,-4.02,-8.21,-8.04
1981-02,0.91,1.53,2.15,3.61,0.33,-0.5,1.79,1.4,1.75,1.86,2.48,4.08,3.02,0.96,-0.48
1981-03,2.77,5.64,2.15,6.52,7.03,2.96,2.66,6.11,4.89,1.88,2.45,4.92,8.51,6.13,8.2
1981-04,-3.07,-1.82,-0.91,0.34,-0.91,-4.92,-1.91,-2.74,-0.32,-0.48,-1.37,-0.65,1.51,-2.75,1.42
1981-05,0.18,1.39,-0.46,1.36,3.18,1.39,-0.56,1.49,1.24,-0.62,-0.28,0.47,2.39,1.85,4.8
1981-06,-0.11,0.16,0.16,-2.45,-5.44,2.45,-1.68,0.57,-0.49,1.47,-1.28,-1.46,-3.58,-4.57,-6.46
1981-07,2.19,1.14,-0.26,-0.02,-2.13,-0.49,4.1,2.2,0.35,0.35,-0.78,0.19,-0.29,-1.21,-3.31
1981-08,-7.11,-4.33,-4.83,-6.34,-8.52,-7.69,-6.71,-5.74,-3.24,-3.64,-5.84,-6.44,-6.21,-7.89,-9.33
1981-09,-8.43,-4.85,-5.67,-5.43,-7.09,-8.68,-8.27,-7.59,-2.73,-5.7,-5.64,-4.77,-6.29,-7.92,-6.0
1981-10,8.18,5.53,3.91,6.53,7.52,2.16,12.29,4.36,6.39,4.23,3.63,6.26,6.86,7.96,6.95
1981-11,5.46,4.49,5.17,3.91,1.72,3.09,6.93,5.6,3.68,4.48,5.78,4.15,3.62,2.19,1.11
1981-12,-3.46,-2.67,-2.68,-2.3,-2.17,-2.57,-3.99,-3.09,-2.36,-1.26,-3.92,-2.27,-2.34,-1.31,-3.3
1982-01,-4.5,-2.89,-1.53,-0.77,-3.41,-3.42,-5.16,-4.63,-1.61,-1.32,-1.72,0.14,-1.88,-3.99,-2.65
1982-02,-6.26,-5.19,-4.04,-3.82,-7.99,-5.64,-6.63,-6.39,-4.34,-4.46,-3.65,-3.2,-4.59,-8.27,-7.61
1982-03,0.42,-0.2,-0.71,-0.66,-2.07,2.11,-0.7,-1.34,0.6,-0.72,-0.71,0.15,-1.7,-0.85,-3.65
1982-04,5.66,3.88,3.73,5.01,5.78,4.14,6.69,6.57,2.05,4.17,3.34,4.45,5.72,5.27,6.46
1982-05,-0.93,-1.78,-1.45,-3.81,-4.65,-0.04,-1.53,-0.95,-2.37,-1.71,-1.21,-4.08,-3.47,-4.4,-4.97
1982-06,-2.38,-2.84,-1.98,0.12,-2.36,-1.83,-2.75,-3.0,-2.72,-2.98,-1.09,-0.04,0.33,-1.81,-3.09
1982-07,-0.73,-2.41,-0.85,-3.46,-2.73,-0.81,-0.69,-2.63,-2.23,0.7,-3.2,-3.79,-3.11,-1.98,-3.65
1982-08,11.93,12.46,12.07,12.27,9.98,10.4,12.67,12.5,12.43,11.39,13.16,13.62,10.85,8.7,11.57
1982-09,1.84,1.87,0.79,0.96,2.13,2.03,1.75,1.06,2.54,0.62,1.06,1.06,0.84,1.41,3.02
1982-10,13.22,9.93,10.38,10.72,14.93,13.19,13.24,12.8,7.55,9.31,12.04,10.46,10.99,12.84,17.44
1982-11,7.07,5.06,4.97,2.8,7.34,6.71,7.24,6.14,4.13,4.3,5.98,1.82,3.85,5.21,9.8
1982-12,0.24,0.65,3.1,2.05,-0.06,-0.83,0.74,0.1,1.13,3.18,2.98,2.53,1.52,-0.66,0.61
1983-01,3.65,4.01,5.2,3.26,6.08,5.44,2.84,6.31,2.0,6.5,3.26,4.66,1.73,4.42,7.88
1983-02,4.77,3.42,2.36,1.97,4.12,7.29,3.58,3.11,3.7,1.56,3.59,1.14,2.9,3.99,4.27
1983-03,4.21,3.74,1.79,3.54,3.67,5.5,3.58,3.59,3.88,1.44,2.3,4.06,2.97,3.31,4.04
1983-04,7.36,6.04,7.56,6.75,6.26,6.57,7.76,5.73,6.33,8.58,6.03,7.27,6.16,5.08,7.48
1983-05,1.17,0.95,-0.64,0.93,5.58,3.17,0.17,0.31,1.53,-1.08,0.03,1.32,0.49,4.46,6.72
1983-06,4.92,3.67,4.01,3.83,5.2,7.12,3.79,2.91,4.36,4.06,3.94,3.93,3.71,4.37,6.02
1983-07,-3.32,-1.63,-3.43,-2.93,-5.21,-4.35,-2.65,-0.78,-2.84,-3.18,-3.71,-2.22,-4.38,-5.41,-5.03
1983-08,-2.5,2.45,1.55,1.24,-2.12,-6.73,0.17,3.72,0.61,1.58,1.51,2.18,-0.7,-2.15,-2.1
1983-09,2.99,0.59,1.72,2.43,1.97,2.75,3.14,-0.08,1.59,1.87,1.55,2.73,1.78,3.19,0.89
1983-10,-2.89,-0.48,-1.2,-2.87,-4.78,-4.64,-1.88,-0.38,-0.64,-2.14,-0.1,-2.44,-3.8,-3.78,-5.69
1983-11,4.45,0.78,3.39,1.09,4.83,5.55,3.83,0.32,1.46,5.39,1.09,-0.1,3.67,5.57,4.15
1983-12,-0.84,-0.4,-0.52,-0.57,-2.27,-1.3,-0.58,0.07,-1.09,-1.12,0.2,-0.69,-0.32,-2.55,-2.0
1984-01,-2.63,-0.2,-0.32,0.16,-4.81,-2.9,-2.48,0.37,-1.05,-3.4,3.27,1.41,-2.45,-5.27,-4.38
1984-02,-6.05,-2.94,-3.49,-3.21,-5.19,-6.68,-5.7,-1.89,-4.53,-4.73,-2.06,-2.27,-5.25,-5.13,-5.25
1984-03,2.26,0.55,2.86,0.38,0.91,0.5,3.25,-0.4,2.02,3.91,1.68,0.3,0.57,1.73,0.15
1984-04,-0.07,2.42,0.49,0.57,-0.17,-0.4,0.12,3.4,0.96,0.2,0.83,1.13,-0.69,-0.14,-0.2
1984-05,-5.27,-4.97,-4.17,-4.18,-5.11,-5.75,-5.01,-5.99,-3.41,-3.81,-4.59,-3.99,-4.62,-4.79,-5.41
1984-06,3.15,1.64,2.92,3.23,4.33,2.81,3.33,0.54,3.29,2.89,2.96,3.65,2.27,4.68,3.99
1984-07,-3.26,-3.38,-2.72,0.18,-2.75,-3.83,-2.92,-3.24,-3.52,-3.19,-2.22,-0.83,0.99,-1.71,-4.02
1984-08,11.55,12.64,9.59,10.74,12.37,12.57,10.94,11.71,13.53,9.1,10.11,9.23,11.94,10.99,14.1
1984-09,-0.94,-1.05,1.3,-1.05,-1.11,-0.96,-0.93,-0.04,-2.0,0.81,1.81,-0.34,-1.6,0.07,-2.54
1984-10,-0.13,-0.78,0.15,0.79,-0.3,0.42,-0.46,-0.77,-0.8,0.7,-0.39,1.53,0.21,0.71,-1.57
1984-11,-2.12,0.04,-0.73,-1.3,-3.08,-3.56,-1.25,-0.14,0.21,-1.01,-0.45,-1.52,-1.12,-2.9,-3.32
1984-12,2.21,2.19,2.49,1.64,2.89,3.04,1.72,2.44,1.95,2.53,2.45,1.49,1.76,2.82,2.97
1985-01,8.9,7.34,5.67,9.85,11.48,10.0,8.24,7.4,7.29,6.55,4.82,8.33,11.05,10.2,13.16
1985-02,1.7,2.0,3.04,0.91,0.91,1.73,1.67,1.09,2.87,2.88,3.21,1.5,0.46,0.79,1.07
1985-03,-1.74,0.85,1.48,-0.7,-2.72,-1.44,-1.92,2.3,-0.51,0.9,2.04,0.43,-1.58,-3.17,-2.15
1985-04,-2.39,-0.29,0.45,-0.78,-2.64,-2.02,-2.62,-0.65,0.05,0.31,0.58,-0.81,-0.75,-2.41,-2.93
1985-05,5.44,4.86,5.57,6.11,7.09,5.71,5.28,4.83,4.88,4.47,6.63,6.73,5.62,7.45,6.65
1985-06,1.64,1.65,2.06,1.08,1.04,1.41,1.78,0.95,2.3,1.54,2.61,1.87,0.45,1.68,0.24
1985-07,0.79,-1.4,-0.11,1.11,1.62,2.03,0.08,-1.28,-1.49,-0.51,0.26,0.1,2.1,3.9,-1.98
1985-08,-0.42,0.31,0.2,-0.63,-1.9,-0.03,-0.64,-0.09,0.6,1.01,-0.55,0.18,-1.4,-1.87,-1.96
1985-09,-3.86,-3.1,-3.74,-3.6,-4.18,-4.89,-3.26,-4.48,-2.07,-2.84,-4.6,-4.14,-3.07,-3.08,-6.01
1985-10,4.6,4.27,4.56,3.76,3.34,3.87,5.02,3.07,5.15,5.36,3.78,3.56,3.95,3.41,3.21
1985-11,5.34,6.09,5.96,8.5,9.15,6.51,4.67,8.42,4.37,5.82,6.1,8.2,8.79,9.08,9.26
1985-12,2.58,2.83,4.56,5.45,6.98,4.97,1.17,2.73,2.9,3.38,5.7,4.5,6.39,7.94,5.38
1986-01,0.23,1.22,0.48,1.28,-0.51,1.65,-0.59,2.31,0.36,1.0,-0.01,1.41,1.15,0.31,-1.92
1986-02,7.37,7.05,8.6,8.32,5.59,9.74,5.98,8.74,5.72,7.71,9.43,8.38,8.27,4.7,7.14
1986-03,5.37,5.98,7.01,4.78,3.01,7.74,3.91,6.71,5.39,7.54,6.53,5.74,3.84,2.41,4.03
1986-04,-1.14,-1.23,-0.6,-1.04,2.06,-3.21,0.17,-1.62,-0.91,-0.32,-0.87,-2.25,0.16,1.72,2.63
1986-05,5.65,5.81,6.34,5.35,2.23,4.17,6.55,6.06,5.6,5.6,7.02,5.94,4.77,1.23,3.89
1986-06,1.07,2.44,3.16,0.99,-1.65,0.87,1.19,4.79,0.48,2.96,3.35,0.25,1.71,-1.65,-1.63
1986-07,-7.82,-3.61,-4.7,-6.76,-7.86,-9.52,-6.79,-4.23,-3.13,-3.31,-6.35,-5.51,-7.93,-6.47,-10.1
1986-08,6.83,8.26,7.15,5.76,3.82,5.89,7.38,8.5,8.08,7.22,7.07,5.78,5.74,4.66,2.42
1986-09,-6.49,-8.01,-8.31,-7.66,-7.9,-6.34,-6.58,-6.26,-9.36,-8.68,-7.86,-9.27,-6.12,-7.96,-7.79
1986-10,5.45,5.8,6.4,4.12,6.53,2.98,6.83,5.3,6.2,6.25,6.58,7.11,1.35,6.96,5.79
1986-11,0.76,2.04,2.78,2.46,1.79,-0.51,1.44,1.77,2.25,2.03,3.67,2.76,2.16,1.64,2.04
1986-12,-2.86,-2.67,-1.9,-2.98,-4.39,-2.24,-3.19,-1.94,-3.25,-1.72,-2.12,-1.93,-4.04,-3.9,-5.26
1987-01,13.83,13.32,13.22,12.88,13.14,12.17,14.73,13.9,12.86,13.43,12.96,14.97,10.75,13.84,11.87
1987-02,6.64,1.84,3.23,5.74,7.9,9.64,5.12,2.52,1.29,2.35,4.3,4.56,6.99,6.64,10.23
1987-03,3.83,3.15,2.38,2.77,1.24,2.68,4.44,3.92,2.52,1.79,3.08,2.23,3.32,1.04,1.6
1987-04,0.47,-1.12,-1.9,-0.45,-2.39,-1.49,1.5,-0.74,-1.43,-2.21,-1.52,-1.77,0.9,-2.74,-1.79
1987-05,1.35,0.47,1.15,0.65,1.22,2.01,1.02,0.95,0.07,1.16,1.14,1.05,0.26,1.35,0.99
1987-06,3.77,5.0,4.9,3.93,5.34,2.5,4.43,4.26,5.62,4.9,4.89,4.14,3.72,5.39,5.25
1987-07,7.48,4.39,3.45,3.92,5.67,6.71,7.96,6.13,3.32,3.16,3.68,3.6,4.5,5.9,5.36
1987-08,3.4,4.94,3.32,3.63,3.16,1.55,4.57,4.87,4.98,3.24,3.38,4.0,2.98,3.98,2.09
1987-09,-0.64,-2.4,-1.4,-2.77,-2.08,-1.05,-0.39,-2.4,-2.4,-1.36,-1.44,-2.08,-3.99,-2.01,-2.17
1987-10,-23.74,-20.9,-20.28,-21.29,-29.05,-25.04,-22.95,-24.88,-18.38,-19.34,-21.04,-19.7,-24.16,-29.16,-28.91
1987-11,-8.15,-7.24,-7.12,-8.78,-5.75,-7.06,-8.8,-8.36,-6.58,-6.4,-7.72,-9.14,-8.08,-5.57,-5.99
1987-12,7.76,6.62,7.53,8.27,9.44,6.57,8.46,9.48,4.98,7.96,7.17,7.93,8.93,11.42,6.82
1988-01,4.19,3.35,5.35,3.36,3.07,5.54,3.41,4.53,2.64,6.35,4.49,3.46,3.16,2.94,3.24
1988-02,5.59,4.93,3.8,5.84,8.87,7.13,4.68,5.76,4.43,4.24,3.43,4.8,7.79,9.45,8.08
1988-03,-1.88,-2.74,-2.37,-2.26,1.19,-0.66,-2.62,-1.9,-3.25,-1.61,-3.03,-2.95,-1.01,-0.22,3.15
1988-04,0.6,1.55,0.27,2.18,1.25,0.48,0.68,1.26,1.72,-0.15,0.64,2.58,1.47,1.09,1.46
1988-05,0.98,0.45,0.51,-0.69,-0.66,0.92,1.01,-1.07,1.4,0.42,0.58,-0.65,-0.77,-0.17,-1.31
1988-06,3.9,5.74,3.68,5.7,6.29,3.43,4.19,6.03,5.57,3.81,3.57,6.11,4.96,6.77,5.66
1988-07,-0.6,-0.14,-0.59,-2.12,-1.2,-1.07,-0.4,-0.27,-0.07,-0.19,-1.06,-2.48,-1.74,-1.27,-1.1
1988-08,-2.21,-2.73,-2.17,-4.64,-4.29,-3.74,-1.54,-2.3,-2.95,-1.86,-2.54,-3.37,-5.91,-4.15,-4.48
1988-09,4.26,3.31,4.88,3.24,4.16,2.8,4.88,4.7,2.59,5.32,4.36,3.21,3.27,4.05,4.32
1988-10,2.68,2.81,1.6,2.49,1.51,-0.95,4.17,1.26,3.65,0.73,2.65,1.29,3.72,0.94,2.31
1988-11,0.31,-1.25,-1.67,-2.39,-2.43,-0.9,0.79,-1.07,-1.35,-1.19,-2.25,-2.35,-2.44,-3.54,-0.87
1988-12,2.13,2.4,2.11,2.86,2.92,3.91,1.43,2.22,2.5,2.09,2.13,2.77,2.96,3.38,2.29
1989-01,6.4,6.53,6.36,6.95,5.64,5.44,6.79,6.02,6.82,6.63,6.04,6.47,7.44,5.12,6.36
1989-02,-0.42,-2.33,-2.0,-2.35,-1.7,0.74,-0.87,-1.02,-3.04,-1.77,-2.28,-2.1,-2.6,-1.77,-1.6
1989-03,1.98,2.46,3.07,-0.75,1.75,1.51,2.17,4.1,1.55,2.82,3.36,1.29,-2.77,1.83,1.65
1989-04,5.33,4.61,5.93,5.09,4.41,5.45,5.28,5.1,4.33,6.16,5.66,4.84,5.35,5.75,2.55
1989-05,5.59,3.73,4.89,2.61,3.86,3.6,6.46,5.24,2.86,4.84,4.95,3.53,1.66,4.54,2.89
1989-06,-1.36,-0.03,-0.58,-1.8,-0.14,-1.92,-1.12,-0.51,0.25,-0.27,-0.96,-2.85,-0.7,-0.27,0.04
1989-07,8.29,7.94,8.33,8.05,5.65,9.12,7.57,7.56,8.29,9.06,7.12,8.69,7.6,5.98,5.14
1989-08,2.64,1.3,1.72,2.66,2.55,4.63,0.92,1.03,1.56,1.6,1.91,3.59,2.0,2.67,2.36
1989-09,-0.68,0.77,-0.27,-0.24,-1.45,0.27,-1.54,0.39,1.11,0.34,-1.31,-0.8,0.17,-1.89,-0.75
1989-10,-5.08,-0.93,-1.7,-3.49,-3.48,-7.41,-2.97,0.07,-1.8,-0.28,-4.11,-1.96,-4.58,-2.63,-4.84
1989-11,1.23,2.9,2.68,1.54,-0.05,0.81,1.58,3.46,2.4,3.69,0.9,3.3,0.25,-0.86,1.27
1989-12,1.55,4.66,3.27,1.29,1.24,1.08,1.95,3.66,5.56,3.24,3.33,1.17,1.38,1.14,1.4
1990-01,-8.71,-7.53,-7.24,-5.84,-5.61,-9.25,-8.26,-6.34,-8.58,-7.15,-7.39,-6.01,-5.71,-5.56,-5.68
1990-02,3.42,0.54,0.66,2.01,2.36,4.06,2.88,0.92,0.19,0.61,0.74,0.87,2.86,2.09,2.75
1990-03,3.41,2.37,2.7,3.53,4.29,5.14,1.96,1.19,3.44,2.15,3.69,3.08,3.87,4.64,3.77
1990-04,-4.34,-2.08,-2.13,-2.51,-1.49,-4.06,-4.59,-2.38,-1.81,-1.82,-2.7,-4.05,-1.38,-0.47,-3.0
1990-05,10.71,8.71,9.27,9.3,9.47,11.58,9.97,8.98,8.47,9.37,9.08,9.41,9.23,9.91,8.79
1990-06,-0.64,-0.18,-0.17,-1.37,0.64,-0.93,-0.39,1.03,-1.26,0.37,-1.14,-1.52,-1.26,2.39,-2.06
1990-07,-0.91,0.56,-0.16,-0.64,-5.19,-2.72,-0.24,-1.87,2.72,-0.11,-0.24,-0.94,-0.33,-4.86,-5.53
1990-08,-8.7,-6.97,-8.45,-10.23,-12.8,-11.04,-7.86,-7.26,-6.72,-7.3,-10.23,-11.14,-9.29,-11.01,-14.58
1990-09,-6.41,-2.13,-2.61,-5.64,-8.95,-8.32,-5.76,-1.45,-2.7,-0.62,-5.79,-6.37,-4.9,-5.69,-12.33
1990-10,-0.39,0.47,-0.07,0.67,-2.92,-4.72,1.05,-0.15,1.01,0.32,-0.72,1.84,-0.5,-3.79,-1.95
1990-11,7.75,5.39,5.02,7.39,6.45,7.69,7.77,6.14,4.76,2.9,8.64,6.03,8.76,4.11,9.01
1990-12,3.74,1.85,2.52,2.96,3.52,1.83,4.34,1.5,2.15,2.32,2.85,1.91,4.0,3.45,3.6
1991-01,7.09,2.17,2.67,6.41,8.82,6.31,7.32,3.18,1.32,1.8,4.05,8.21,4.68,7.66,10.04
1991-02,8.16,6.76,4.91,7.37,8.22,9.96,7.61,6.72,6.8,3.96,6.38,6.58,8.16,10.03,6.38
1991-03,3.69,1.49,1.97,4.47,4.31,6.08,2.95,-0.89,3.48,1.8,2.24,2.18,6.73,4.56,4.04
1991-04,-1.19,-0.83,1.14,1.26,-0.66,-0.13,-1.53,-1.86,-0.01,0.7,1.81,1.43,1.11,-0.78,-0.53
1991-05,5.6,1.46,3.36,4.45,5.66,4.5,5.96,2.45,0.68,1.71,5.82,3.65,5.21,7.01,4.2
1991-06,-4.58,-4.49,-3.69,-3.4,-5.95,-5.49,-4.29,-5.66,-3.55,-3.23,-4.35,-3.67,-3.15,-6.09,-5.8
1991-07,5.1,5.21,4.15,4.14,5.73,4.53,5.52,7.24,3.97,4.27,4.06,4.34,3.93,5.55,6.15
1991-08,3.52,1.85,2.22,2.4,4.21,3.46,3.55,2.59,1.37,1.92,2.46,2.56,2.23,4.08,4.53
1991-09,-1.47,-0.95,-0.29,-1.19,-2.28,-2.17,-0.92,-0.81,-1.04,0.18,-0.67,-0.35,-2.13,-2.33,-2.15
1991-10,2.21,2.14,2.12,2.1,0.58,0.62,3.4,3.31,1.4,1.98,2.24,2.14,2.06,0.32,1.21
1991-11,-4.8,-2.38,-3.02,-3.62,-2.31,-4.43,-5.07,-1.46,-2.98,-4.01,-2.21,-3.54,-3.72,-1.92,-3.23
1991-12,9.5,10.41,9.17,11.21,12.43,9.23,9.71,12.74,8.85,8.64,9.6,10.43,12.09,11.83,13.87
1992-01,2.42,-2.4,-0.42,-1.18,-0.64,5.78,-0.06,-2.54,-2.31,-1.73,0.63,-2.62,0.42,-1.85,2.24
1992-02,1.76,-0.01,0.23,0.44,1.54,1.3,2.11,1.87,-1.32,1.46,-0.73,0.18,0.72,1.05,2.65
1992-03,-3.81,-2.96,-2.49,-1.88,-1.85,-4.61,-3.19,-4.01,-2.2,-2.72,-2.31,-2.26,-1.47,-0.57,-4.7
1992-04,-1.39,3.17,3.71,1.19,-0.48,-1.38,-1.39,-0.05,5.43,3.71,3.71,2.48,-0.19,0.72,-3.29
1992-05,-0.26,0.74,0.9,0.86,-0.38,0.85,-1.1,1.74,0.07,0.86,0.94,1.51,0.16,-0.24,-0.73
1992-06,-4.88,-1.26,-2.22,-3.73,-1.8,-6.05,-3.96,-2.87,-0.16,-2.22,-2.23,-3.24,-4.28,-0.68,-4.53
1992-07,4.52,4.95,3.79,5.35,4.0,4.44,4.58,5.16,4.81,3.42,4.16,5.46,5.24,4.93,2.69
1992-08,-3.15,-2.76,-0.74,-1.11,-2.32,-3.03,-3.22,-2.84,-2.71,-1.55,0.07,-0.9,-1.32,-2.91,-1.47
1992-09,2.06,-0.85,0.65,1.53,1.76,1.23,2.6,-0.26,-1.28,0.64,0.66,1.02,2.04,1.4,2.27
1992-10,2.28,1.45,-0.2,1.81,2.97,0.85,3.17,1.56,1.37,-0.07,-0.33,0.97,2.63,1.98,4.37
1992-11,4.96,3.14,2.04,3.48,5.47,5.96,4.35,3.9,2.59,2.97,1.13,2.35,4.57,4.92,6.24
1992-12,2.74,0.45,0.9,1.37,1.71,4.93,1.38,-0.38,1.07,-0.12,1.9,1.68,1.08,2.59,0.52
1993-01,1.98,-0.18,1.35,-0.41,-0.61,1.65,2.19,-0.17,-0.19,2.39,0.35,-0.3,-0.5,-1.95,1.24
1993-02,-1.5,0.67,3.7,0.23,-2.06,-3.35,-0.32,-0.63,1.61,3.88,3.53,1.34,-0.81,-0.57,-4.07
1993-03,2.11,1.75,2.65,1.61,2.17,1.87,2.26,4.36,-0.1,2.98,2.33,2.64,0.61,2.28,2.03
1993-04,-2.12,-1.25,-2.07,-2.84,-3.82,-1.72,-2.37,-0.7,-1.66,-3.35,-0.8,-0.73,-4.92,-1.09,-7.63
1993-05,4.67,2.96,2.39,3.07,5.66,5.28,4.29,3.53,2.53,3.83,1.0,2.28,3.88,5.18,6.38
1993-06,1.37,-1.2,0.53,-0.86,-0.93,2.44,0.69,-2.6,-0.15,-0.36,1.41,-0.27,-1.46,0.3,-2.75
1993-07,-0.37,-0.54,0.04,-1.66,-2.15,-0.96,0.0,-1.3,0.47,0.39,-0.34,-1.77,-1.46,-2.05,-2.34
1993-08,3.99,3.7,4.64,4.06,3.81,4.64,3.6,2.96,4.67,4.08,5.24,3.64,4.8,3.07,5.17
1993-09,0.65,0.31,-0.52,-0.17,-1.33,0.95,0.46,0.16,0.52,-0.5,-0.54,0.54,-1.42,-1.8,-0.47
1993-10,3.28,2.6,1.1,1.72,2.42,3.27,3.28,3.2,1.83,0.95,1.27,0.67,3.59,1.23,4.57
1993-11,-0.43,-0.88,-2.46,-0.95,-0.22,-1.1,-0.02,-0.54,-1.33,-3.6,-1.25,-1.05,-0.78,-1.21,1.5
1993-12,2.29,2.1,1.96,1.53,-0.47,3.64,1.47,2.41,1.7,1.97,1.95,1.26,1.99,0.67,-2.38
1994-01,3.22,2.29,2.21,2.25,3.99,4.37,2.51,2.99,1.36,2.67,1.73,3.38,0.3,3.89,4.18
1994-02,-0.78,-1.42,-2.23,-2.14,-1.5,-0.3,-1.06,-0.92,-2.09,-2.53,-1.92,-1.98,-2.42,-3.29,1.57
1994-03,-3.63,-4.25,-4.08,-4.23,-5.37,-4.36,-3.19,-4.04,-4.53,-4.05,-4.11,-3.67,-5.23,-4.96,-6.05
1994-04,-0.41,1.91,1.2,0.81,0.38,-1.23,0.09,1.92,1.9,1.55,0.83,1.28,-0.04,1.39,-1.27
1994-05,0.13,1.72,-0.11,0.3,0.55,-1.64,1.18,2.61,0.48,-0.4,0.19,0.3,0.31,2.16,-2.16
1994-06,-3.56,-2.04,-1.9,-3.01,-2.94,-3.06,-3.86,-1.56,-2.71,-1.59,-2.23,-3.78,-1.6,-2.67,-3.41
1994-07,3.31,3.1,2.37,3.35,2.37,3.25,3.34,2.61,3.62,2.46,2.27,3.96,2.76,2.65,1.99
1994-08,6.86,4.69,3.64,4.97,5.2,6.27,7.11,4.8,4.58,3.52,3.78,4.33,5.59,6.05,4.04
1994-09,-0.54,-0.77,-1.91,-1.76,-1.97,0.6,-1.01,-1.29,-0.22,-2.91,-0.75,-1.4,-2.11,-2.56,-1.15
1994-10,1.7,2.75,2.55,2.19,2.05,0.0,2.42,2.68,2.83,3.32,1.69,1.6,2.77,2.22,1.83
1994-11,-4.63,-2.3,-3.02,-2.86,-3.69,-5.4,-4.31,-2.68,-1.91,-2.45,-3.66,-3.54,-2.2,-2.04,-5.97
1994-12,1.36,0.87,1.2,1.7,-0.13,2.4,0.94,0.88,0.85,0.86,1.6,1.38,2.01,-0.53,0.46
1995-01,1.31,3.18,2.83,0.92,0.33,-0.09,1.9,2.73,3.66,2.35,3.38,1.13,0.72,1.18,-0.88
1995-02,3.94,3.6,3.01,3.74,4.04,4.81,3.58,3.8,3.39,3.38,2.59,3.2,4.26,4.21,3.77
1995-03,3.23,2.55,2.77,3.24,3.89,2.93,3.36,3.21,1.86,3.6,1.83,3.11,3.36,5.02,2.19
1995-04,2.13,2.64,2.42,3.33,1.71,0.37,2.86,2.56,2.73,3.02,1.72,2.3,4.3,1.63,1.84
1995-05,2.47,3.73,2.9,3.01,2.07,3.68,1.98,4.37,3.04,3.34,2.38,2.04,3.91,2.3,1.7
1995-06,3.22,1.79,3.08,4.08,6.08,3.16,3.24,1.26,2.37,3.35,2.77,3.98,4.16,6.17,5.94
