Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1971-08,0.58,3.89,4.58,5.72,4.78,-0.04,1.14,4.53,3.3,4.56,4.6,5.88,5.57,5.05,4.56
1971-09,-1.49,-1.07,-0.45,-0.49,-1.42,-1.13,-1.81,-0.92,-1.21,-0.98,0.06,-0.07,-0.9,0.15,-2.71
1971-10,-2.22,-4.85,-6.4,-5.91,-7.61,-1.02,-3.33,-3.86,-5.78,-6.25,-6.54,-6.34,-5.49,-7.17,-7.98
1971-11,-0.89,-1.75,-2.94,-3.4,-4.96,-0.75,-1.01,-1.88,-1.62,-2.91,-2.98,-2.82,-3.95,-5.02,-4.92
1971-12,8.4,10.45,11.13,11.82,13.94,7.74,9.01,10.35,10.53,10.38,11.85,10.97,12.63,13.72,14.11
1972-01,3.19,6.51,8.09,11.67,16.16,2.11,4.18,5.29,7.66,7.46,8.71,11.11,12.19,13.52,18.33
1972-02,0.84,3.7,4.21,4.64,5.12,0.12,1.5,3.65,3.74,4.56,3.86,4.5,4.78,5.71,4.63
1972-03,-0.15,0.59,-0.04,-0.93,-0.24,-0.61,0.27,0.97,0.24,-0.04,-0.05,-0.5,-1.32,0.21,-0.61
1972-04,-1.34,0.1,1.09,0.46,0.05,-1.52,-1.18,0.61,-0.39,1.11,1.06,0.53,0.4,1.09,-0.81
1972-05,0.11,-0.71,-1.91,-2.4,-3.16,-0.13,0.32,0.22,-1.6,-1.97,-1.85,-2.57,-2.24,-2.79,-3.48
1972-06,-1.48,-2.53,-3.01,-3.83,-4.62,-1.43,-1.52,-2.52,-2.54,-3.62,-2.43,-2.93,-4.69,-4.49,-4.74
1972-07,-0.19,-1.59,-2.01,-3.48,-4.75,0.13,-0.5,-1.31,-1.85,-1.44,-2.53,-3.17,-3.72,-4.45,-4.99
1972-08,3.94,3.46,2.38,0.96,-0.73,4.3,3.58,3.09,3.8,2.24,2.51,2.13,0.02,0.64,-1.85
1972-09,-0.43,-2.58,-3.12,-3.28,-4.34,0.18,-1.03,-2.34,-2.8,-2.92,-3.31,-2.8,-3.66,-4.19,-4.46
1972-10,2.56,0.07,-1.27,-2.21,-3.01,3.57,1.57,0.21,-0.05,-0.79,-1.7,-1.85,-2.51,-3.41,-2.68
1972-11,5.93,6.51,4.95,5.97,4.37,5.81,6.04,6.41,6.61,5.89,4.09,6.57,5.48,4.29,4.43
1972-12,-0.41,-0.03,-1.48,-2.9,-3.82,-0.86,0.04,-0.79,0.66,-1.31,-1.64,-1.55,-4.0,-2.73,-4.7
1973-01,-2.57,-3.21,-4.09,-3.59,-4.33,-2.12,-3.0,-1.39,-4.89,-4.02,-4.15,-4.05,-3.21,-4.31,-4.34
1973-02,-2.91,-4.78,-5.94,-8.13,-9.47,-2.52,-3.28,-3.66,-5.81,-6.36,-5.55,-8.39,-7.92,-8.57,-10.2
1973-03,-1.11,-1.85,-2.59,-2.25,-3.55,-1.32,-0.9,-1.37,-2.3,-2.78,-2.41,-2.2,-2.29,-4.06,-3.14
1973-04,-2.14,-5.2,-6.03,-7.15,-9.9,-0.77,-3.49,-4.95,-5.43,-5.2,-6.8,-6.94,-7.31,-8.83,-10.78
1973-05,-2.01,-5.11,-7.05,-9.12,-11.39,-0.43,-3.55,-4.64,-5.54,-6.37,-7.69,-8.69,-9.47,-11.3,-11.47
1973-06,-0.5,-1.63,-3.57,-2.87,-4.46,-0.65,-0.34,-2.58,-0.74,-2.92,-4.16,-2.45,-3.22,-3.7,-5.09
1973-07,2.36,7.16,11.59,13.16,18.89,0.38,4.33,7.37,6.98,11.31,11.84,11.94,14.24,16.35,20.81
1973-08,-1.92,-2.32,-4.16,-5.26,-6.98,-1.89,-1.94,-1.53,-3.01,-4.24,-4.09,-4.51,-5.92,-6.44,-7.38
1973-09,6.25,8.41,10.3,9.45,9.5,5.41,7.09,7.32,9.38,10.85,9.8,9.09,9.76,7.69,10.88
1973-10,-0.52,1.37,1.16,0.67,-1.1,-0.65,-0.39,2.55,0.32,1.05,1.26,0.88,0.49,-1.17,-1.05
1973-11,-9.82,-14.22,-18.76,-18.99,-22.94,-9.1,-10.54,-13.16,-15.17,-18.21,-19.26,-18.68,-19.27,-21.55,-24.01
1973-12,1.73,-0.06,-2.15,-4.82,-6.43,2.62,0.84,1.99,-1.89,-2.74,-1.61,-4.47,-5.13,-6.73,-6.21
1974-01,5.58,11.13,12.81,16.43,20.59,4.46,6.69,8.7,13.28,12.53,13.07,16.33,16.52,19.97,21.06
1974-02,0.41,0.73,2.01,0.02,-0.48,0.54,0.29,1.67,-0.11,2.39,1.66,1.13,-0.98,0.16,-0.98
1974-03,-2.09,-0.72,0.32,0.78,0.56,-2.26,-1.92,-1.5,-0.02,-0.38,0.96,1.01,0.58,0.31,0.75
1974-04,-7.02,-4.38,-5.01,-5.4,-5.7,-8.5,-5.55,-5.27,-3.59,-4.94,-5.07,-4.45,-6.25,-5.35,-5.97
1974-05,-6.04,-6.12,-6.93,-7.83,-8.48,-6.4,-5.67,-6.46,-5.81,-6.78,-7.06,-7.6,-8.03,-7.66,-9.11
1974-06,-2.44,-1.79,-2.68,-2.29,-2.99,-3.26,-1.6,-1.98,-1.61,-2.52,-2.82,-2.47,-2.13,-2.44,-3.41
1974-07,-2.23,-3.47,-4.29,-4.67,-5.87,-2.1,-2.37,-2.44,-4.32,-4.22,-4.36,-4.3,-5.04,-5.14,-6.44
1974-08,-8.5,-8.19,-8.07,-8.09,-7.9,-8.06,-8.95,-8.4,-8.01,-7.94,-8.2,-7.58,-8.57,-8.11,-7.73
1974-09,-5.94,-7.52,-7.76,-8.46,-9.77,-5.17,-6.74,-8.51,-6.7,-8.61,-6.93,-9.0,-7.94,-8.87,-10.48
1974-10,14.07,12.17,12.52,9.72,8.6,12.79,15.39,13.57,11.02,10.52,14.46,9.38,10.04,8.14,8.95
1974-11,-2.0,-2.99,-5.67,-5.52,-6.43,-1.43,-2.59,-3.02,-2.96,-5.27,-6.06,-5.17,-5.85,-6.2,-6.61
1974-12,-4.02,-3.93,-6.64,-8.71,-11.06,-4.49,-3.53,-3.55,-4.25,-6.17,-7.08,-8.43,-8.97,-9.8,-12.05
1975-01,20.1,22.0,27.17,33.94,44.07,20.39,19.8,19.58,24.03,26.48,27.82,31.36,36.44,40.83,46.59
1975-02,3.3,4.75,3.89,4.62,6.15,3.38,3.23,5.43,4.18,3.76,4.01,3.57,5.65,4.98,7.06
1975-03,1.51,5.43,7.21,11.24,14.35,0.38,2.69,4.13,6.53,6.46,7.92,10.31,12.13,11.36,16.67
1975-04,2.0,4.04,3.42,2.66,3.29,0.67,3.39,3.13,4.81,2.96,3.86,2.22,3.09,3.86,2.84
1975-05,5.65,5.65,6.12,8.25,8.01,6.27,5.01,5.1,6.11,6.05,6.18,7.81,8.68,7.53,8.38
1975-06,6.74,7.04,7.17,8.66,10.99,6.49,7.0,6.92,7.13,7.44,6.91,6.87,10.4,11.37,10.69
1975-07,-0.24,-0.76,-0.97,-0.97,-1.64,0.5,-1.43,-1.02,-0.49,-0.24,-1.74,-0.96,-0.98,-1.0,-2.11
1975-08,-2.39,-3.41,-4.89,-5.59,-7.16,-2.37,-2.43,-3.48,-3.34,-4.65,-5.13,-5.0,-6.11,-6.5,-7.64
1975-09,-2.04,-2.97,-3.32,-3.96,-5.32,-2.08,-1.97,-2.97,-2.97,-2.72,-3.94,-4.49,-3.51,-4.78,-5.71
1975-10,1.53,2.13,2.5,1.62,1.6,1.16,2.12,1.88,2.39,1.91,3.12,1.88,1.39,1.17,1.91
1975-11,1.49,2.65,2.61,2.75,1.42,0.75,2.69,2.43,2.87,3.05,2.16,3.3,2.28,2.03,0.98
1975-12,0.43,-1.09,-0.53,-0.96,-0.56,1.01,-0.51,-1.15,-1.02,-1.04,0.02,-1.6,-0.42,-1.34,0.02
1976-01,11.33,15.9,18.98,20.98,25.71,10.05,13.36,15.53,16.3,17.57,20.48,20.08,21.76,24.46,26.65
1976-02,6.16,8.24,11.16,13.32,16.94,6.28,5.99,7.45,9.08,11.45,10.84,12.02,14.44,17.31,16.67
1976-03,2.05,2.1,1.5,2.09,2.41,1.48,2.94,2.72,1.43,1.33,1.68,2.06,2.13,0.53,3.8
1976-04,1.11,0.32,-0.01,-1.5,-2.33,1.41,0.64,0.33,0.3,0.33,-0.37,-1.44,-1.56,-2.28,-2.36
1976-05,0.02,-1.53,-0.99,-2.03,-4.45,0.38,-0.55,-1.3,-1.78,-1.2,-0.76,-1.39,-2.58,-4.08,-4.72
1976-06,2.32,2.81,3.09,2.45,3.95,2.07,2.71,2.79,2.84,2.99,3.2,2.15,2.71,4.08,3.86
1976-07,1.09,0.8,0.8,0.69,-1.38,0.88,1.41,0.67,0.93,1.11,0.55,0.81,0.58,-0.63,-1.91
1976-08,0.48,-1.07,-1.06,-1.85,-3.16,0.31,0.74,-0.77,-1.36,-1.13,-1.01,-1.37,-2.31,-2.5,-3.62
1976-09,2.13,1.55,1.64,1.75,1.09,2.13,2.13,2.25,0.87,1.42,1.81,1.84,1.66,1.12,1.08
1976-10,-0.19,-1.6,-2.12,-2.18,-4.0,-0.29,-0.05,-1.72,-1.49,-1.53,-2.61,-1.67,-2.66,-2.71,-4.91
1976-11,1.97,1.46,3.3,3.1,3.29,1.96,1.99,1.22,1.69,3.68,2.99,2.65,3.54,2.67,3.72
1976-12,7.08,7.84,9.61,10.56,12.72,6.39,8.07,7.84,7.85,8.78,10.28,9.83,11.25,12.22,13.07
1977-01,2.95,1.62,3.09,3.5,4.74,3.15,2.67,1.22,2.0,2.01,3.97,3.31,3.68,4.8,4.71
1977-02,0.79,0.2,0.27,-0.01,-0.06,0.56,1.11,0.6,-0.19,0.37,0.2,0.41,-0.42,0.61,-0.54
1977-03,0.87,1.48,1.28,0.94,0.68,1.1,0.55,1.16,1.79,1.74,0.9,0.69,1.18,0.51,0.81
1977-04,1.2,1.64,2.92,1.87,1.23,1.57,0.67,1.11,2.15,2.52,3.24,1.69,2.05,2.18,0.55
1977-05,0.53,0.13,0.41,0.67,0.32,0.63,0.4,-0.26,0.5,0.17,0.61,1.16,0.2,1.3,-0.37
1977-06,3.67,4.07,5.49,6.14,7.22,3.83,3.45,3.85,4.28,5.12,5.8,5.35,6.91,8.04,6.63
1977-07,1.06,0.64,0.39,1.14,1.76,0.8,1.47,0.6,0.68,1.0,-0.22,0.64,1.63,1.22,2.15
1977-08,-0.05,-1.04,0.05,-0.72,-0.55,-0.29,0.32,-1.41,-0.69,0.05,0.05,-1.38,-0.06,-0.24,-0.78
1977-09,1.53,0.73,1.13,1.32,1.39,1.61,1.4,0.85,0.63,1.08,1.19,1.57,1.06,1.03,1.66
1977-10,-1.0,-2.33,-2.31,-2.85,-3.06,-1.1,-0.84,-2.37,-2.3,-2.08,-2.53,-2.84,-2.87,-3.32,-2.87
1977-11,4.44,6.17,7.3,9.13,9.22,4.08,4.99,5.9,6.42,7.54,7.06,8.66,9.6,9.82,8.78
1977-12,1.76,1.54,1.97,2.26,2.17,2.14,1.18,1.49,1.6,2.57,1.37,2.05,2.47,1.78,2.46
1978-01,-1.01,-2.03,-1.88,-2.1,-0.17,-0.77,-1.37,-1.96,-2.09,-1.78,-1.97,-2.66,-1.54,-0.16,-0.18
1978-02,1.84,1.51,2.64,2.83,3.28,1.61,2.18,1.55,1.47,3.08,2.21,2.33,3.32,3.44,3.16
1978-03,4.25,4.86,6.24,7.52,9.86,4.37,4.06,4.33,5.35,6.23,6.24,7.21,7.83,10.24,9.58
1978-04,5.29,7.08,8.46,9.13,10.37,5.02,5.69,6.33,7.78,9.57,7.37,8.47,9.77,10.9,9.99
1978-05,4.53,5.23,6.36,7.2,9.46,4.19,5.05,4.32,6.08,5.99,6.74,6.96,7.43,9.48,9.45
1978-06,1.31,0.47,0.72,0.63,0.83,1.99,0.26,-0.01,0.91,0.65,0.78,0.86,0.39,1.49,0.37
1978-07,3.8,4.77,4.71,6.1,6.65,3.72,3.92,4.33,5.2,4.39,5.02,5.75,6.48,6.71,6.62
1978-08,6.3,6.28,8.34,9.44,14.02,6.65,5.73,6.9,5.68,8.06,8.61,9.7,9.17,11.49,15.62
1978-09,1.14,0.77,0.25,-0.57,0.3,1.38,0.75,0.42,1.09,1.09,-0.57,-0.64,-0.49,-0.32,0.69
1978-10,-11.45,-14.68,-17.87,-21.0,-25.37,-10.87,-12.36,-14.05,-15.29,-17.85,-17.88,-20.17,-21.9,-22.9,-26.94
1978-11,1.95,2.28,4.11,6.17,7.19,1.84,2.13,1.83,2.72,4.39,3.84,5.74,6.65,6.55,7.59
1978-12,1.02,1.27,1.53,1.84,1.48,0.88,1.24,0.83,1.69,1.84,1.22,1.62,2.09,1.74,1.32
1979-01,7.73,8.21,9.26,10.77,10.86,7.37,8.33,8.56,7.87,8.83,9.7,10.26,11.33,10.7,10.97
1979-02,-0.72,-0.86,-2.27,-2.59,-3.8,-0.86,-0.49,-1.0,-0.72,-2.17,-2.36,-2.6,-2.58,-3.49,-4.0
1979-03,5.29,7.44,8.22,10.11,10.06,5.42,5.07,6.96,7.9,7.78,8.65,10.84,9.32,9.32,10.54
1979-04,2.34,1.83,2.67,3.26,3.12,2.49,2.08,1.99,1.68,3.09,2.24,3.49,3.0,3.59,2.83
1979-05,0.21,-0.4,-1.08,-1.63,-1.35,0.65,-0.49,-0.28,-0.51,-1.28,-0.88,-1.81,-1.43,-2.44,-0.65
1979-06,4.71,5.21,5.21,6.27,5.32,4.22,5.5,5.34,5.1,5.5,4.91,5.67,6.95,5.03,5.52
1979-07,2.18,3.29,1.84,2.12,1.81,1.93,2.59,3.54,3.0,2.25,1.5,1.99,2.25,2.56,1.36
